,Unnamed: 0,indice,memoria(%),cpu(%),Block-use(bytes),Net-in(bytes),Net-out(bytes),TimeStamp,round
277,196,197,30.5,55.1,38047744,48341148,45760439,1670769198,5
278,219,220,30.7,55.1,40869888,52063073,49252655,1670769221,5
279,89,90,30.5,54.9,15052800,19336874,18255809,1670769090,5
280,142,143,30.6,54.7,26210304,33397536,31604142,1670769144,5
281,117,118,31.0,54.6,21815296,27775652,26284995,1670769118,5
282,221,222,30.7,54.5,42446848,53970331,51086510,1670769223,5
283,90,91,30.5,54.2,15843328,20279154,19159164,1670769091,5
284,245,246,30.9,54.2,46059520,58616306,55469218,1670769247,5
285,38,39,29.9,54.1,5488640,7178809,6738045,1670769039,5
286,42,43,30.1,54.1,8646656,10992853,10402204,1670769043,5
287,192,193,30.3,54.0,34902016,44517772,42099015,1670769194,5
288,220,221,30.7,53.6,41660416,53018139,50169939,1670769222,5
289,143,144,30.6,53.1,26992640,34360114,32524842,1670769145,5
290,193,194,30.3,52.7,35696640,45475831,43022923,1670769195,5
291,40,41,30.0,51.1,7061504,9079332,8565392,1670769041,5
292,195,196,30.4,50.5,37269504,47398883,44859117,1670769197,5
293,191,192,30.2,49.5,34119680,43559168,41183641,1670769193,5
294,242,243,30.8,45.9,43683840,55742695,52704633,1670769244,5
295,140,141,30.7,45.7,24629248,31476075,29761936,1670769142,5
296,222,223,30.8,42.0,43032576,54665131,51749492,1670769224,5
297,171,172,30.2,37.1,33468416,42491457,40228537,1670769173,5
298,120,121,30.8,36.5,23887872,30306143,28706578,1670769121,5
299,69,70,30.5,33.7,14315520,18161362,17199633,1670769070,5
300,0,1,30.4,100.0,0,2078,1736,1670769601,6
301,14,15,30.3,77.0,1302528,1842924,1740895,1670769615,6
302,17,18,30.4,73.0,4304896,5410328,5174497,1670769618,6
303,15,16,30.2,72.4,2330624,3025583,2881769,1670769616,6
304,145,146,30.7,72.3,34394112,43055387,40989608,1670769746,6
305,40,41,30.6,72.0,7757824,9860799,9329591,1670769641,6
306,68,69,31.0,72.0,16191488,20257790,19271008,1670769669,6
307,16,17,30.3,71.3,3362816,4248302,4012001,1670769617,6
308,91,92,30.7,71.0,19505152,24548872,23313327,1670769692,6
309,119,120,30.2,70.8,27934720,34971862,33279594,1670769720,6
310,146,147,30.7,70.7,35389440,44246422,42142310,1670769747,6
311,167,168,30.8,70.4,36917248,46324237,44053045,1670769768,6
312,117,118,30.2,70.3,25952256,32583308,30976859,1670769718,6
313,41,42,30.7,70.0,8740864,11042578,10468265,1670769642,6
314,66,67,30.9,70.0,14213120,17877234,16968336,1670769667,6
315,168,169,30.8,70.0,37908480,47527796,45213985,1670769769,6
316,244,245,31.7,70.0,55320576,69359992,66006974,1670769845,6
317,142,143,30.5,69.7,31432704,39474147,37547713,1670769743,6
318,197,198,31.3,69.7,47321088,59171451,56353525,1670769798,6
319,92,93,30.6,69.0,20492288,25740236,24457442,1670769693,6
320,220,221,31.6,69.0,50823168,63665478,60604137,1670769821,6
321,67,68,30.9,68.8,15196160,19074396,18124958,1670769668,6
322,43,44,30.7,68.7,10719232,13427966,12762980,1670769644,6
323,93,94,30.6,68.7,21475328,26910509,25582979,1670769694,6
324,116,117,30.3,68.7,24973312,31411699,29845174,1670769717,6
325,120,121,30.3,68.7,28917760,36157028,34420508,1670769721,6
326,196,197,31.3,68.7,46342144,57986755,55209721,1670769797,6
327,246,247,31.9,68.7,57286656,71728469,68290509,1670769847,6
328,170,171,31.0,68.4,39874560,49887182,47496811,1670769771,6
329,245,246,32.0,68.4,56303616,70526361,67132042,1670769846,6
330,18,19,30.4,68.3,5287936,6623225,6301962,1670769619,6
331,194,195,31.2,68.3,44367872,55604589,52915263,1670769795,6
332,95,96,30.4,68.0,23445504,29308797,27895981,1670769696,6
333,169,170,30.9,68.0,38883328,48692933,46337128,1670769770,6
334,144,145,30.6,67.7,33406976,41854287,39840717,1670769745,6
